flight_duration,flight_phase,departure_elevation,arrival_elevation,total_onboard,cargo_weight,airline,aircraft_type,aircraft_age,last_maintenance_hours,engine_hours_since_overhaul,pilot_experience,copilot_experience,crew_count,season,weather_condition,visibility_km,wind_speed_knots,wind_direction,temperature_c,precipitation_mm,turbulence_severity,route_complexity,air_traffic_density,risk
565,descent,1076,2712,217,6455,United,B787,12,228,2603,8815,4788,6,winter,storm,9.576168217912677,32,71,15,0.33185693736319966,moderate,0.05,0.08,0
316,descent,2648,702,140,11467,Delta,A350,24,202,5111,8155,4388,5,autumn,clear,4.840925524037607,30,232,35,13.530986885156508,moderate,0.63,0.04,0
335,descent,1449,2192,253,13208,Lufthansa,B737,2,194,8330,2728,2439,7,summer,rain,3.206568293490155,6,5,-13,9.316030393834524,light,0.37,0.01,0
428,descent,1116,113,107,14462,Indigo,B737,21,500,643,9536,2454,5,autumn,storm,6.199069648527736,28,273,30,4.709938622714129,light,0.04,0.28,1
104,takeoff,2724,1810,182,9895,Lufthansa,B787,9,381,5682,7757,1006,7,summer,snow,13.018367970035259,29,321,33,11.458787315476782,moderate,0.7,0.89,0
587,descent,1596,2899,145,7275,Lufthansa,A350,23,115,9650,3237,363,10,summer,snow,11.091394179787088,1,270,1,8.502817153984296,moderate,0.27,0.18,0
201,landing,1319,1987,252,10162,United,A320,22,91,4705,9672,5859,10,summer,rain,6.732857961313078,36,182,17,4.459763675562815,none,0.02,0.23,0
482,descent,2904,327,245,3162,Emirates,A320,6,180,4329,3835,6035,6,summer,storm,14.0872874804637,1,94,7,9.93264278324009,light,0.61,0.73,0
235,cruise,2412,506,218,7430,Lufthansa,A320,5,180,8773,8269,1465,5,autumn,storm,8.705866610221465,30,195,16,3.3215560201964367,light,0.58,0.44,0
381,takeoff,1601,268,200,17680,Delta,B787,28,35,3446,9656,3422,10,spring,storm,12.510523194733576,49,270,20,11.581388960832706,moderate,0.11,1.0,1
349,cruise,1948,1778,275,3624,Delta,B737,20,222,2715,12004,5208,9,autumn,snow,14.647211252036762,35,201,-10,2.4249721291575854,none,0.34,0.06,0
586,descent,1340,919,227,15676,Indigo,B787,26,453,5867,9101,1633,7,winter,snow,1.4120679941986203,52,321,30,6.725785316655939,moderate,0.0,0.52,1
584,cruise,254,2754,256,1965,Indigo,B787,15,378,8771,10408,1278,7,winter,snow,13.682154697508228,50,267,-14,1.9070229451871112,moderate,0.47,0.29,1
514,cruise,585,1339,289,14115,Lufthansa,B787,19,479,5018,13479,6252,4,spring,rain,14.489327884369096,15,97,36,15.938209198778122,severe,0.74,0.99,0
476,landing,2291,1850,291,16137,Delta,B737,12,289,7325,3263,2154,4,autumn,rain,1.0895481988401865,50,174,2,11.911127507384506,severe,0.24,0.19,1
91,cruise,863,1025,147,9509,Delta,A320,4,412,9126,5496,7153,8,summer,storm,11.393870393704498,32,332,31,3.0985821735399655,light,0.46,0.37,0
251,climb,1321,2585,108,15880,Lufthansa,B787,10,56,8862,4174,766,9,spring,storm,8.990278046266639,12,60,20,4.981130757865568,severe,0.11,0.48,1
596,landing,2302,464,231,4900,Lufthansa,B787,29,382,3044,1890,7594,6,summer,storm,3.2069737478263036,14,155,-18,12.163234869830431,none,0.16,0.43,1
476,climb,2423,2201,66,8278,Lufthansa,B737,6,438,9292,3384,2660,5,autumn,rain,4.513453468641954,25,191,0,5.339754107624401,moderate,0.68,0.89,0
189,landing,1756,374,246,8781,Indigo,B737,13,430,2148,623,3678,10,winter,rain,13.443637643462273,51,245,-9,8.490676342441617,none,0.33,0.36,1
443,climb,612,2552,207,12688,United,B737,22,151,7136,6281,1919,8,winter,clear,12.212320105618598,2,158,15,10.472021119071261,none,0.09,0.61,0
323,takeoff,514,368,117,13782,United,B787,24,391,1847,7027,3199,7,summer,storm,9.380356648581309,50,31,22,2.1277653851406253,light,0.57,0.1,1
175,climb,577,2259,244,4480,Lufthansa,B737,21,196,4976,6567,7330,4,spring,rain,5.600400151995805,59,176,-8,19.606966641302147,light,0.63,0.06,0
72,descent,1983,2478,238,14587,Emirates,B737,10,481,6600,7024,735,4,winter,rain,10.877767023218553,46,26,37,17.50495807261049,moderate,0.56,0.15,1
308,takeoff,2099,779,282,1276,Indigo,A350,11,266,4262,3296,1877,6,autumn,storm,4.127854889888239,30,52,37,9.310927898281864,light,0.8,0.05,0
353,takeoff,1298,971,185,2319,United,B737,16,360,3779,14311,1996,5,spring,storm,12.887354056886295,11,160,34,16.305027021630657,light,0.43,0.18,0
113,landing,299,363,59,1638,Emirates,A350,3,468,6429,1953,4439,10,summer,rain,14.893631849738401,27,206,-20,19.81982557401854,light,0.31,0.52,0
372,landing,425,606,244,12714,Indigo,B787,11,71,2646,4557,3273,8,winter,rain,4.404893630539783,36,156,-14,5.8783289740807865,moderate,0.96,0.88,0
471,takeoff,833,503,294,14956,Emirates,B787,5,59,5270,5335,6778,7,winter,clear,14.969619497650662,29,89,-14,16.80691202250469,light,0.79,0.48,0
517,takeoff,290,1918,69,18932,Lufthansa,B787,26,367,4427,935,3516,6,winter,snow,6.385565567069293,22,1,26,12.55648574923579,moderate,0.82,0.1,1
431,cruise,1733,835,298,5382,Emirates,A320,7,11,7465,10248,3451,8,spring,snow,7.701850800139677,36,74,19,8.014299111952617,none,0.83,0.22,0
506,landing,613,1487,297,11783,United,B787,26,346,2945,5417,6476,5,summer,rain,4.189296464212122,20,191,30,4.422076834172694,none,0.59,0.2,1
543,takeoff,1541,2019,98,5872,Indigo,B737,17,192,606,7585,628,6,winter,storm,8.640460161300958,21,227,-1,10.314983314092787,moderate,0.94,0.29,0
182,cruise,1088,716,118,16695,United,A320,28,497,5037,1330,2343,5,spring,rain,13.991607586416967,11,120,-14,14.87829214816685,none,0.48,0.1,1
502,cruise,1411,1170,177,5270,Indigo,A320,26,325,6594,2971,3615,6,winter,clear,8.495370991094639,7,232,3,11.549099643559435,moderate,0.55,0.64,1
291,cruise,2089,2995,253,8448,Emirates,A320,3,493,1619,10083,803,7,spring,storm,5.775152900040668,49,10,-18,7.75512395256388,light,0.15,0.52,1
92,takeoff,2342,1191,230,10171,Indigo,A350,21,123,9747,6152,5497,4,autumn,snow,8.208849745686454,54,165,28,8.69453075663576,light,0.08,0.24,1
340,takeoff,2699,2403,178,8494,United,A350,23,372,894,5380,280,5,spring,snow,13.916375481057454,36,146,23,14.632664459411767,none,0.37,0.7,1
547,cruise,1777,299,193,19157,Delta,B737,13,478,7810,12535,5821,9,summer,snow,13.402145165612056,46,81,25,16.23571586017096,light,0.91,0.67,1
515,descent,23,777,288,9163,Emirates,B737,13,125,3090,710,5943,4,spring,clear,8.041259869648567,18,180,19,7.17895016536316,light,0.52,0.53,0
377,landing,2627,1835,243,4096,Lufthansa,A320,8,239,3853,3282,410,5,summer,snow,14.84523524663987,47,132,31,8.434468014571427,moderate,0.52,0.87,1
575,landing,1070,474,149,9122,Emirates,A350,21,402,7542,8284,612,5,summer,storm,14.420872929178763,44,272,25,12.182135191581196,light,0.33,0.24,1
298,descent,2093,1129,111,14976,Emirates,B737,16,363,7283,6423,5702,4,autumn,storm,2.4059951085305693,4,359,29,18.07134890062494,light,0.89,0.63,1
535,takeoff,692,2157,267,7907,United,B787,28,376,7581,14051,7442,10,autumn,rain,7.013104400037886,51,341,3,15.673567264079955,light,0.87,0.92,1
256,climb,2210,1254,244,19682,United,A350,19,398,5859,14038,5868,6,autumn,snow,5.535193303110214,48,144,25,5.066636753912355,moderate,0.9,0.81,1
582,landing,405,1828,268,4853,Lufthansa,A320,26,493,5508,10691,1994,4,spring,clear,10.829286686422236,52,331,14,11.178268288879057,severe,0.78,0.85,1
214,takeoff,1043,1747,237,15323,Emirates,B737,5,104,7343,8522,428,4,summer,snow,12.55336668725246,0,331,32,19.6818566089042,moderate,0.58,0.29,0
211,climb,1100,407,168,4641,Emirates,A350,25,308,5060,4294,6291,9,winter,storm,3.418469213617174,49,296,-19,11.188286857702563,light,0.37,0.15,1
296,landing,1093,1525,201,15074,United,A350,18,434,8176,9981,3991,8,spring,rain,6.171081749743628,52,322,8,0.8022455005761064,moderate,0.9,0.48,1
326,descent,2520,745,159,3885,United,A350,9,262,8052,4235,4542,9,summer,rain,3.361638283887757,9,356,22,14.704827307412272,none,0.05,0.78,0
325,landing,2121,2149,117,11969,United,A350,22,328,2513,5672,5022,8,spring,rain,1.8226470725258936,54,24,-6,4.883641147909614,light,0.38,0.53,1
61,cruise,1516,2989,214,5602,Emirates,A320,14,11,2596,14302,3683,9,spring,rain,2.800153811038961,40,169,27,2.737940753866599,light,0.58,0.38,1
548,descent,2184,1881,175,9728,Emirates,B787,5,12,2213,6799,1236,10,spring,clear,10.353786250022925,41,25,37,11.841842441693984,moderate,0.2,0.73,0
159,descent,2101,23,222,10956,United,B787,6,371,6481,3908,7537,7,winter,snow,10.140597219837773,60,11,30,17.334029088978284,moderate,0.69,0.54,1
447,climb,1732,2597,90,8648,United,B737,5,492,4482,9244,2031,8,summer,storm,14.090902944715591,45,222,-16,9.936039936056345,severe,0.8,0.3,1
351,cruise,1311,1240,276,18241,Emirates,B737,12,215,4915,7897,1422,7,summer,rain,11.086476275201628,11,213,26,3.712803761149195,moderate,0.41,0.76,0
86,landing,2728,2045,98,11607,Emirates,A320,24,278,9444,7244,2501,7,winter,rain,8.642060953225519,6,360,19,9.950499081330689,none,0.14,0.57,0
533,climb,681,1547,215,10576,Indigo,B737,22,103,5463,6154,2427,9,spring,storm,3.4755833530806335,33,291,-10,16.44276817903344,none,0.08,0.5,0
153,takeoff,2544,2368,164,19104,Indigo,A350,10,62,1248,14278,5537,6,winter,snow,8.382459491319135,31,242,12,10.264050706229211,severe,0.84,0.53,1
334,cruise,512,430,251,12541,United,A320,20,205,6954,1873,3304,6,summer,rain,12.958383413601151,21,72,-11,18.685639504353894,light,0.48,0.78,0
567,descent,2004,2752,171,5832,United,A350,17,143,3862,11574,2095,5,spring,clear,12.880250054038642,50,192,-15,1.8903928244863155,none,0.72,0.19,1
103,climb,176,624,249,9184,Lufthansa,A320,3,189,7849,3635,2263,4,spring,snow,9.214022684961122,50,167,24,16.35660499192997,severe,0.8,0.06,1
408,climb,425,1195,197,8019,United,B737,18,185,3501,9149,2077,7,winter,storm,6.682302314237122,26,169,36,7.792905701500423,none,0.67,0.88,0
208,landing,1433,2881,251,7457,Indigo,B787,5,421,3025,8876,7832,7,spring,clear,12.400845996368878,44,199,-10,8.325715024740795,none,0.59,0.61,0
95,climb,2181,1751,286,16216,Indigo,B787,28,237,9704,6298,5316,5,summer,clear,2.074070795678546,53,12,14,1.718635546429348,none,0.56,0.49,1
166,cruise,2877,1549,149,10723,Emirates,A320,27,295,6418,10795,5670,4,autumn,snow,4.503629593562943,30,0,-1,14.224275951438434,severe,0.22,0.22,1
200,climb,189,2872,67,2345,United,B737,10,72,9899,14202,6560,4,winter,rain,2.5815364317416902,32,350,-8,12.812462287930996,light,0.18,0.19,0
596,takeoff,1952,977,59,15640,Lufthansa,B787,24,241,5742,13329,3742,5,spring,rain,7.084133119866069,47,335,-12,9.836093042332346,severe,0.42,0.28,1
247,takeoff,1999,1752,141,18105,Emirates,B737,12,150,8825,7521,5726,7,summer,storm,8.653606422693587,21,331,7,13.533093519197585,none,0.53,0.38,0
490,landing,2734,2710,260,9206,Lufthansa,B787,1,39,8263,9036,1993,10,summer,storm,1.3446166648734041,25,27,1,19.91372666232287,moderate,0.04,0.49,1
237,landing,2218,829,89,13406,Emirates,B787,30,181,7504,11696,918,9,autumn,clear,14.198113920731119,25,305,4,12.78275615125765,light,0.75,0.44,0
437,descent,2715,504,176,15085,Delta,B787,6,139,5201,5289,4932,7,summer,clear,11.33232158506411,12,33,-18,4.202099949616458,severe,0.92,0.18,1
433,climb,980,890,287,13052,Indigo,B787,17,325,4837,6211,850,8,autumn,rain,14.189527471616337,25,84,1,12.670400277157183,moderate,0.1,0.51,0
132,climb,30,2922,263,3639,Indigo,A320,23,346,5914,6995,7807,9,winter,storm,8.628519195848977,10,131,-4,11.76821672278557,none,0.57,0.38,1
188,takeoff,1037,317,81,17630,Delta,B737,12,59,1539,13945,3592,9,spring,snow,10.601185647628789,37,288,13,0.7223933556441686,moderate,0.37,0.4,0
345,climb,1077,871,127,17786,Indigo,B787,26,17,6326,9613,2615,4,autumn,rain,7.825346489300006,55,212,32,7.53908362481174,light,0.8,0.72,1
67,cruise,2172,2773,235,4469,Delta,B787,10,452,1292,2184,1289,8,winter,rain,11.263826421847503,44,233,1,4.803664947314557,none,0.98,0.54,0
432,landing,2531,417,256,1592,Emirates,B737,27,456,2729,9008,7367,6,autumn,snow,7.771047768868332,18,9,18,18.374253397965028,moderate,0.32,0.46,1
384,takeoff,917,1914,258,17705,Emirates,A350,22,385,1332,2095,3722,4,summer,rain,2.76055651594138,2,72,-15,16.62231199320039,moderate,0.45,0.89,1
510,descent,2662,30,92,1529,Indigo,A350,12,386,3461,2940,6290,9,spring,clear,10.978028417143664,27,122,38,4.099589799410682,moderate,0.21,0.84,0
187,takeoff,2449,2039,297,2010,Emirates,A320,19,383,1812,11334,4077,4,summer,storm,14.884858796329295,21,120,38,12.690929729840883,moderate,0.73,0.46,0
497,cruise,904,2535,298,8601,Delta,B787,6,456,2774,12274,6852,4,summer,snow,13.577067934875203,15,279,31,9.649430829934806,severe,0.78,0.42,0
544,descent,790,2334,138,4870,Indigo,A350,7,137,4227,1027,2275,6,summer,snow,1.6361106765674833,12,10,20,3.7878096361420344,severe,0.43,0.51,1
266,landing,1324,2996,272,1643,Delta,B737,27,498,7245,10910,4775,10,summer,snow,12.37344813922651,47,288,23,11.154669943019782,severe,0.29,0.25,1
361,descent,389,1631,293,12840,United,B787,15,170,4592,7538,5267,9,winter,storm,13.537090405357054,15,75,3,7.073344442022844,none,0.04,0.18,0
474,takeoff,366,2553,142,6442,Indigo,B737,30,120,5978,6559,4182,4,autumn,storm,14.402196455518702,55,289,22,4.950922948016528,light,0.78,0.23,1
122,descent,1794,1561,295,17909,Indigo,B787,1,291,3379,8401,7079,10,spring,clear,4.420000436152556,11,64,-15,5.525193240211106,severe,0.71,0.81,1
305,cruise,2601,1272,184,18449,Emirates,A320,22,122,8693,12780,3264,9,winter,clear,2.6703690136906344,9,105,10,1.6508657898273227,none,0.03,0.15,0
244,landing,1743,2296,238,17294,Delta,B787,9,34,1314,7362,4525,5,autumn,snow,10.257076270429355,28,323,7,4.281519899245212,severe,0.37,0.32,1
232,cruise,2533,1573,64,11685,United,B737,25,147,6054,4086,5978,7,autumn,clear,5.230935181175049,58,71,37,10.466962764569175,severe,0.52,0.22,1
590,takeoff,31,2349,265,1900,Emirates,B787,3,299,4342,12171,4609,9,summer,rain,8.47590113351277,28,117,37,17.474228645153403,severe,0.22,0.18,1
389,cruise,1268,1338,122,4131,Lufthansa,B787,20,394,513,9978,4158,8,spring,clear,12.166523738498686,39,293,-19,7.375079989514557,none,0.65,0.9,0
452,descent,949,2746,221,14745,Emirates,A350,12,12,5179,4124,1998,8,spring,storm,13.61836106847141,8,82,19,11.995546580657273,moderate,0.05,0.58,0
572,descent,1589,711,258,16763,Emirates,A350,30,16,1386,7515,6974,8,summer,rain,9.896500182310497,36,85,36,14.93603493534047,light,0.94,0.06,0
359,cruise,1064,2165,158,3943,Indigo,A320,19,414,924,8103,4998,6,autumn,snow,10.659943460938806,41,129,-17,1.4624949811927546,severe,0.7,0.67,1
236,cruise,423,2428,190,8320,Lufthansa,A320,4,170,8418,1410,3653,4,winter,snow,12.510841792646145,42,72,31,19.31720261654878,severe,0.97,0.34,1
267,landing,2281,2968,241,3859,Lufthansa,A350,21,334,3320,11517,3475,9,winter,storm,11.324534749767883,16,32,6,8.453637570956548,severe,0.08,0.44,1
198,climb,662,710,278,8126,Indigo,A320,16,133,6422,3775,1141,4,autumn,storm,7.527671998821087,41,28,4,11.024458229527717,severe,0.45,0.03,1
466,landing,295,667,260,10033,United,A320,25,439,5524,10562,4575,8,autumn,rain,14.281800116731649,7,295,15,16.583929005583805,moderate,0.43,0.06,0
99,cruise,378,635,152,2416,Indigo,A320,17,341,8422,11692,790,7,spring,storm,14.521172879697186,47,127,-4,17.20121965148752,severe,0.96,0.88,1
375,takeoff,2222,2464,160,14744,Delta,A320,21,232,5611,11859,1613,7,spring,clear,11.143588512736034,21,220,19,5.291584124070436,none,0.54,0.91,0
410,climb,1448,909,61,16413,Delta,A320,14,436,8753,3668,2332,4,winter,clear,12.53834206650635,23,48,-18,15.296198447991411,light,0.48,0.41,1
463,landing,481,1416,118,19484,Indigo,A320,22,61,8137,6810,2983,10,spring,storm,8.941997662775067,30,336,-14,1.7961986850096823,moderate,0.99,0.72,0
181,climb,2916,2240,63,12701,Emirates,B787,1,236,3397,2985,5971,4,spring,storm,9.248489426525117,49,47,-4,0.6580122904953289,light,0.14,0.6,0
167,takeoff,1670,1583,194,2669,Indigo,A320,25,268,7143,11727,5323,6,winter,clear,12.295061557568276,6,330,-9,3.118549885526549,moderate,0.44,0.08,0
572,descent,2263,2263,190,1540,Indigo,B787,7,242,9814,7498,890,4,spring,storm,3.9024661753737493,19,210,27,10.10914014523842,severe,0.68,0.92,1
555,cruise,1922,656,210,11356,Lufthansa,B787,10,91,9824,10082,6434,9,autumn,clear,3.4186430654864655,3,194,-16,7.678933667363688,severe,0.03,0.44,1
233,climb,281,2219,241,5713,United,B787,21,421,8664,5111,1771,7,winter,storm,5.5727299887245465,10,207,3,7.571005225148452,moderate,0.82,0.84,1
478,descent,1431,1404,262,4861,United,B737,22,337,2037,10235,6746,10,spring,clear,13.713154442118794,17,317,-15,8.34781268137895,moderate,0.63,0.03,1
230,climb,1850,1482,263,4096,United,A320,5,432,9265,9517,374,7,winter,rain,13.570497844202773,46,28,23,12.624064227655001,none,0.46,0.66,1
406,landing,2864,116,55,10898,Indigo,B787,20,457,6362,12439,6483,7,autumn,rain,12.00040290617765,24,3,16,13.08540304703752,moderate,0.86,0.43,0
498,landing,494,2721,134,7293,Lufthansa,A320,18,406,2419,9101,1929,5,summer,snow,7.603819541003721,59,324,28,15.985905746220164,moderate,0.49,0.15,1
185,takeoff,85,1897,56,5813,Indigo,B737,13,92,3711,6345,3682,7,spring,storm,8.913196733777784,22,134,13,16.991705542062054,moderate,0.73,0.36,0
85,landing,2622,1115,105,10327,United,B787,15,43,8302,10530,5625,8,winter,storm,4.476864020606168,41,171,-15,13.184650450799191,severe,0.37,0.3,1
158,landing,2762,921,188,19769,Delta,A350,22,489,4192,9501,6777,5,autumn,snow,7.169149823138639,18,205,37,5.996708824079611,severe,0.04,0.12,1
464,cruise,2894,747,199,14380,Indigo,B737,16,308,3631,13451,4545,10,spring,snow,11.524751674193578,21,42,16,2.7661951478058544,none,0.95,0.7,0
409,takeoff,1431,2359,245,6181,United,B737,8,110,791,12205,4052,7,spring,snow,9.9084957378592,50,139,27,4.970749223047797,light,0.72,1.0,1
301,cruise,824,1621,226,1206,Emirates,B787,26,440,1836,3389,7109,7,summer,rain,6.560278150537929,46,33,3,14.117308052642235,light,0.62,0.76,1
589,landing,1839,2936,206,2777,Indigo,B737,21,237,9356,5635,4731,8,summer,snow,2.874984747485921,23,38,30,2.824447865393598,severe,0.69,0.16,0
439,takeoff,1890,1888,162,19309,Lufthansa,B737,27,22,8404,1774,1681,5,autumn,rain,11.15908753529375,58,207,28,11.673514734402222,light,1.0,0.36,1
330,climb,1318,2091,173,19965,Indigo,B737,25,40,6026,5169,6929,7,winter,storm,2.447311177197172,48,74,12,5.513199974088641,light,0.11,0.32,1
327,climb,1612,766,90,13804,Emirates,B787,29,498,9331,4802,447,4,summer,clear,3.8196228465729263,52,354,22,10.792516455809988,none,0.08,0.79,1
240,takeoff,772,1101,292,12032,Delta,A320,20,56,6767,7598,3834,9,autumn,clear,10.824046277680264,51,26,12,16.467535961883822,severe,0.81,0.86,1
219,descent,2475,2479,89,11955,United,A350,22,313,2329,5095,5675,5,summer,clear,9.34980428820613,1,224,3,13.682967631545157,moderate,0.34,0.92,1
235,takeoff,2733,2310,124,14647,United,A350,27,343,2464,7844,3852,6,autumn,snow,9.526174430881923,41,256,39,6.0902435165062,none,0.85,0.29,1
221,descent,1956,1424,184,8764,Emirates,B787,6,187,4958,1582,1863,9,winter,snow,2.0555811119044654,19,194,-15,14.680938046994372,none,0.91,0.46,1
592,takeoff,254,1076,191,6769,Emirates,A320,10,256,6328,6946,7286,9,spring,clear,6.550760177008717,27,318,26,19.511708627460347,severe,0.54,0.43,1
260,landing,1066,2677,121,19001,Delta,B737,29,465,2556,12898,5049,6,summer,clear,12.699860359851222,9,93,4,13.537525213977679,moderate,0.75,0.28,1
113,climb,1360,894,206,16263,United,A320,13,437,7601,12056,3072,10,autumn,clear,8.450470384570115,55,75,-8,10.467199129132661,none,0.04,0.32,1
538,descent,2480,961,93,3060,Indigo,A320,27,90,5752,11113,607,9,winter,storm,9.766634934162171,9,354,33,10.50172145038951,light,0.74,0.5,0
550,cruise,2613,2617,59,18480,Lufthansa,B737,3,403,5967,11282,5959,5,autumn,storm,7.959918505270447,49,33,-1,12.818190993749386,moderate,0.03,0.09,1
242,cruise,1775,455,92,1315,United,B787,14,43,7395,8903,1634,8,summer,clear,13.428936191117094,14,22,6,16.644694814936305,moderate,0.0,0.83,0
376,landing,306,737,169,15558,Emirates,A320,6,289,4944,4051,6624,9,winter,storm,12.593939955700565,27,226,-4,18.692037625502394,moderate,0.11,0.98,0
547,climb,2091,1355,90,7107,United,A350,11,161,6507,7046,387,9,summer,storm,14.053991724812796,4,266,-14,19.655993454644612,none,0.18,0.08,0
474,climb,910,1719,240,4690,United,A350,12,66,3256,5873,3058,4,autumn,clear,10.7835836261139,41,173,27,19.83488457126489,severe,0.08,0.89,1
570,landing,1761,958,115,10736,Indigo,B787,18,25,7040,3185,2141,4,summer,snow,2.984829957333583,37,256,27,14.224673251038054,none,0.01,0.13,1
183,climb,2672,2716,181,13204,Delta,B787,14,409,6577,4461,5693,4,winter,snow,12.646779570624407,41,130,-6,10.540402860564953,none,0.73,0.97,1
239,climb,1648,56,134,9000,Indigo,A320,26,120,2020,3719,563,5,summer,snow,8.676670354518818,0,342,15,5.0575391403617616,moderate,0.29,0.09,0
236,climb,587,2372,233,11090,Indigo,B737,21,367,8355,5851,6930,6,winter,storm,7.2448055130845646,45,62,-9,16.25781878856412,moderate,0.73,0.98,1
283,takeoff,795,1775,154,12356,Delta,A350,17,173,544,10757,1653,9,spring,rain,13.420431118987564,33,202,-17,7.686784244696949,moderate,0.73,0.46,0
551,cruise,752,2551,199,10356,Emirates,B787,3,119,2203,1833,5738,5,summer,storm,4.090954460225898,14,168,17,14.73013448661148,light,0.5,0.04,0
